sheet	context	row_1based	term	excerpt
Supplementary Data 2	human	476	CD16- NK	1.58531679342961e-282 | 0.431596841780485 | 0.381 | 0.179 | 3.82489382750761e-278 | CD16- NK | IPCEF1
Supplementary Data 2	human	476	NK	1.58531679342961e-282 | 0.431596841780485 | 0.381 | 0.179 | 3.82489382750761e-278 | CD16- NK | IPCEF1
Supplementary Data 2	human	477	CD16- NK	4.86929163947269e-275 | 0.446822679893844 | 0.594 | 0.358 | 1.17481399385558e-270 | CD16- NK | FKBP11
Supplementary Data 2	human	477	NK	4.86929163947269e-275 | 0.446822679893844 | 0.594 | 0.358 | 1.17481399385558e-270 | CD16- NK | FKBP11
Supplementary Data 2	human	478	CD16- NK	5.95639645091247e-273 | 0.414116859439287 | 0.536 | 0.357 | 1.43709977171165e-268 | CD16- NK | AGTRAP
Supplementary Data 2	human	478	NK	5.95639645091247e-273 | 0.414116859439287 | 0.536 | 0.357 | 1.43709977171165e-268 | CD16- NK | AGTRAP
Supplementary Data 2	human	479	CD16- NK	2.0456012417624e-271 | 0.406494067096102 | 0.544 | 0.361 | 4.93542211600014e-267 | CD16- NK | PSTPIP1
Supplementary Data 2	human	479	NK	2.0456012417624e-271 | 0.406494067096102 | 0.544 | 0.361 | 4.93542211600014e-267 | CD16- NK | PSTPIP1
Supplementary Data 2	human	480	CD16- NK	8.3213648251001e-269 | 0.424689180802122 | 0.466 | 0.247 | 2.0076956913519e-264 | CD16- NK | RBM38
Supplementary Data 2	human	480	NK	8.3213648251001e-269 | 0.424689180802122 | 0.466 | 0.247 | 2.0076956913519e-264 | CD16- NK | RBM38
Supplementary Data 2	human	481	CD16- NK	2.76042974384065e-267 | 0.416121203908475 | 0.71 | 0.467 | 6.66008884296433e-263 | CD16- NK | SKAP1
Supplementary Data 2	human	481	NK	2.76042974384065e-267 | 0.416121203908475 | 0.71 | 0.467 | 6.66008884296433e-263 | CD16- NK | SKAP1
Supplementary Data 2	human	482	CD16- NK	7.27772810580577e-265 | 0.414396676274279 | 0.352 | 0.19 | 1.75589746008776e-260 | CD16- NK | TESC
Supplementary Data 2	human	482	NK	7.27772810580577e-265 | 0.414396676274279 | 0.352 | 0.19 | 1.75589746008776e-260 | CD16- NK | TESC
Supplementary Data 2	human	483	CD16- NK	2.55112549567235e-255 | 0.417543191234636 | 0.635 | 0.441 | 6.15510048340868e-251 | CD16- NK | AC245297.3
Supplementary Data 2	human	483	NK	2.55112549567235e-255 | 0.417543191234636 | 0.635 | 0.441 | 6.15510048340868e-251 | CD16- NK | AC245297.3
Supplementary Data 2	human	484	CD16- NK	2.48315334504897e-254 | 0.40007337156307 | 0.497 | 0.323 | 5.99110407559965e-250 | CD16- NK | ACAA2
Supplementary Data 2	human	484	NK	2.48315334504897e-254 | 0.40007337156307 | 0.497 | 0.323 | 5.99110407559965e-250 | CD16- NK | ACAA2
Supplementary Data 2	human	485	CD16- NK	2.86967455595536e-252 | 0.524991546626813 | 0.847 | 0.74 | 6.9236638011535e-248 | CD16- NK | ZFP36
Supplementary Data 2	human	485	NK	2.86967455595536e-252 | 0.524991546626813 | 0.847 | 0.74 | 6.9236638011535e-248 | CD16- NK | ZFP36
Supplementary Data 2	human	486	CD16- NK	1.00505992056088e-249 | 0.410553192833877 | 0.309 | 0.119 | 2.42490807033723e-245 | CD16- NK | MMP25-AS1
Supplementary Data 2	human	486	NK	1.00505992056088e-249 | 0.410553192833877 | 0.309 | 0.119 | 2.42490807033723e-245 | CD16- NK | MMP25-AS1
Supplementary Data 2	human	487	CD16- NK	3.29016145973198e-241 | 0.400181723873784 | 0.372 | 0.201 | 7.93817255389535e-237 | CD16- NK | KAT6B
Supplementary Data 2	human	487	NK	3.29016145973198e-241 | 0.400181723873784 | 0.372 | 0.201 | 7.93817255389535e-237 | CD16- NK | KAT6B
Supplementary Data 2	human	488	CD16- NK	5.67423444392643e-237 | 0.40858382132947 | 0.598 | 0.381 | 1.36902254428613e-232 | CD16- NK | PRKCH
Supplementary Data 2	human	488	NK	5.67423444392643e-237 | 0.40858382132947 | 0.598 | 0.381 | 1.36902254428613e-232 | CD16- NK | PRKCH
Supplementary Data 2	human	489	CD16- NK	2.13488718276945e-235 | 0.441391592099625 | 0.86 | 0.641 | 5.15084230586785e-231 | CD16- NK | CD69
Supplementary Data 2	human	489	NK	2.13488718276945e-235 | 0.441391592099625 | 0.86 | 0.641 | 5.15084230586785e-231 | CD16- NK | CD69
Supplementary Data 2	human	490	CD16- NK	4.87382923686612e-232 | 0.603342250521034 | 0.822 | 0.73 | 1.17590877997869e-227 | CD16- NK | NFKBIA
Supplementary Data 2	human	490	NK	4.87382923686612e-232 | 0.603342250521034 | 0.822 | 0.73 | 1.17590877997869e-227 | CD16- NK | NFKBIA
Supplementary Data 2	human	491	CD16- NK	2.52759147775183e-139 | 0.437543103044933 | 0.717 | 0.618 | 6.09831995837183e-135 | CD16- NK | GADD45B
Supplementary Data 2	human	491	NK	2.52759147775183e-139 | 0.437543103044933 | 0.717 | 0.618 | 6.09831995837183e-135 | CD16- NK | GADD45B
Supplementary Data 2	human	492	CD16- NK	1.09594271975109e-121 | 0.414861536774521 | 0.474 | 0.294 | 2.64418099994346e-117 | CD16- NK | CCL3L1
Supplementary Data 2	human	492	NK	1.09594271975109e-121 | 0.414861536774521 | 0.474 | 0.294 | 2.64418099994346e-117 | CD16- NK | CCL3L1
Supplementary Data 2	human	493	CD16+ NK	0 | 2.30191555319238 | 0.89 | 0.171 | 0 | CD16+ NK | GNLY
Supplementary Data 2	human	493	NK	0 | 2.30191555319238 | 0.89 | 0.171 | 0 | CD16+ NK | GNLY
Supplementary Data 2	human	494	CD16+ NK	0 | 2.14034699400616 | 0.984 | 0.162 | 0 | CD16+ NK | GZMB
Supplementary Data 2	human	494	NK	0 | 2.14034699400616 | 0.984 | 0.162 | 0 | CD16+ NK | GZMB
Supplementary Data 2	human	495	CD16+ NK	0 | 2.13733422685935 | 0.95 | 0.113 | 0 | CD16+ NK | FGFBP2
Supplementary Data 2	human	495	NK	0 | 2.13733422685935 | 0.95 | 0.113 | 0 | CD16+ NK | FGFBP2
Supplementary Data 2	human	496	CD16+ NK	0 | 1.85204139808184 | 0.835 | 0.158 | 0 | CD16+ NK | SPON2
Supplementary Data 2	human	496	NK	0 | 1.85204139808184 | 0.835 | 0.158 | 0 | CD16+ NK | SPON2
Supplementary Data 2	human	497	CD16+ NK	0 | 1.59746544548731 | 0.987 | 0.455 | 0 | CD16+ NK | PRF1
Supplementary Data 2	human	497	NK	0 | 1.59746544548731 | 0.987 | 0.455 | 0 | CD16+ NK | PRF1
Supplementary Data 2	human	498	CD16+ NK	0 | 1.49533187401673 | 0.823 | 0.178 | 0 | CD16+ NK | CLIC3
Supplementary Data 2	human	498	NK	0 | 1.49533187401673 | 0.823 | 0.178 | 0 | CD16+ NK | CLIC3
Supplementary Data 2	human	499	CD16+ NK	0 | 1.44850473111258 | 0.96 | 0.246 | 0 | CD16+ NK | FCGR3A
Supplementary Data 2	human	499	NK	0 | 1.44850473111258 | 0.96 | 0.246 | 0 | CD16+ NK | FCGR3A
Supplementary Data 2	human	500	CD16+ NK	0 | 1.36954604165569 | 1 | 0.622 | 0 | CD16+ NK | NKG7
Supplementary Data 2	human	500	NK	0 | 1.36954604165569 | 1 | 0.622 | 0 | CD16+ NK | NKG7
Supplementary Data 2	human	501	CD16+ NK	0 | 1.25738020141953 | 0.192 | 0.023 | 0 | CD16+ NK | PTGDS
Supplementary Data 2	human	501	NK	0 | 1.25738020141953 | 0.192 | 0.023 | 0 | CD16+ NK | PTGDS
Supplementary Data 2	human	502	CD16+ NK	0 | 1.25022494364384 | 0.968 | 0.551 | 0 | CD16+ NK | CD247
Supplementary Data 2	human	502	NK	0 | 1.25022494364384 | 0.968 | 0.551 | 0 | CD16+ NK | CD247
Supplementary Data 2	human	503	CD16+ NK	0 | 1.24996914754531 | 0.88 | 0.189 | 0 | CD16+ NK | KLRF1
Supplementary Data 2	human	503	NK	0 | 1.24996914754531 | 0.88 | 0.189 | 0 | CD16+ NK | KLRF1
Supplementary Data 2	human	504	CD16+ NK	0 | 1.20695682050025 | 0.258 | 0.012 | 0 | CD16+ NK | MYOM2
Supplementary Data 2	human	504	NK	0 | 1.20695682050025 | 0.258 | 0.012 | 0 | CD16+ NK | MYOM2
Supplementary Data 2	human	505	CD16+ NK	0 | 1.14996751942545 | 0.526 | 0.059 | 0 | CD16+ NK | LAIR2
Supplementary Data 2	human	505	NK	0 | 1.14996751942545 | 0.526 | 0.059 | 0 | CD16+ NK | LAIR2
Supplementary Data 2	human	506	CD16+ NK	0 | 1.14270188860256 | 0.897 | 0.399 | 0 | CD16+ NK | HOPX
Supplementary Data 2	human	506	NK	0 | 1.14270188860256 | 0.897 | 0.399 | 0 | CD16+ NK | HOPX
Supplementary Data 2	human	507	CD16+ NK	0 | 1.11757296698409 | 0.992 | 0.421 | 0 | CD16+ NK | KLRD1
Supplementary Data 2	human	507	NK	0 | 1.11757296698409 | 0.992 | 0.421 | 0 | CD16+ NK | KLRD1
Supplementary Data 2	human	508	CD16+ NK	0 | 1.09957033085468 | 0.659 | 0.126 | 0 | CD16+ NK | CX3CR1
Supplementary Data 2	human	508	NK	0 | 1.09957033085468 | 0.659 | 0.126 | 0 | CD16+ NK | CX3CR1
Supplementary Data 2	human	509	CD16+ NK	0 | 1.06948710326465 | 0.656 | 0.096 | 0 | CD16+ NK | ADGRG1
Supplementary Data 2	human	509	NK	0 | 1.06948710326465 | 0.656 | 0.096 | 0 | CD16+ NK | ADGRG1
Supplementary Data 2	human	510	CD16+ NK	0 | 1.05676995776254 | 0.892 | 0.406 | 0 | CD16+ NK | PLAC8
Supplementary Data 2	human	510	NK	0 | 1.05676995776254 | 0.892 | 0.406 | 0 | CD16+ NK | PLAC8
Supplementary Data 2	human	511	CD16+ NK	0 | 1.04306306200315 | 0.997 | 0.669 | 0 | CD16+ NK | CST7
Supplementary Data 2	human	511	NK	0 | 1.04306306200315 | 0.997 | 0.669 | 0 | CD16+ NK | CST7
Supplementary Data 2	human	512	CD16+ NK	0 | 1.04224455236761 | 0.956 | 0.476 | 0 | CD16+ NK | CTSW
Supplementary Data 2	human	512	NK	0 | 1.04224455236761 | 0.956 | 0.476 | 0 | CD16+ NK | CTSW
Supplementary Data 2	human	513	CD16+ NK	0 | 1.01484479418651 | 0.939 | 0.556 | 0 | CD16+ NK | EFHD2
Supplementary Data 2	human	513	NK	0 | 1.01484479418651 | 0.939 | 0.556 | 0 | CD16+ NK | EFHD2
Supplementary Data 2	human	514	CD16+ NK	0 | 1.00956600734615 | 0.901 | 0.411 | 0 | CD16+ NK | GZMH
Supplementary Data 2	human	514	NK	0 | 1.00956600734615 | 0.901 | 0.411 | 0 | CD16+ NK | GZMH
Supplementary Data 2	human	515	CD16+ NK	0 | 0.943682532977187 | 0.815 | 0.189 | 0 | CD16+ NK | TRDC
Supplementary Data 2	human	515	NK	0 | 0.943682532977187 | 0.815 | 0.189 | 0 | CD16+ NK | TRDC
Supplementary Data 2	human	516	CD16+ NK	0 | 0.885200680194771 | 0.98 | 0.588 | 0 | CD16+ NK | KLF2
Supplementary Data 2	human	516	NK	0 | 0.885200680194771 | 0.98 | 0.588 | 0 | CD16+ NK | KLF2
Supplementary Data 2	human	517	CD16+ NK	0 | 0.857455717422544 | 0.58 | 0.137 | 0 | CD16+ NK | TTC38
Supplementary Data 2	human	517	NK	0 | 0.857455717422544 | 0.58 | 0.137 | 0 | CD16+ NK | TTC38
Supplementary Data 2	human	518	CD16+ NK	0 | 0.854303872377137 | 0.885 | 0.534 | 0 | CD16+ NK | LITAF
Supplementary Data 2	human	518	NK	0 | 0.854303872377137 | 0.885 | 0.534 | 0 | CD16+ NK | LITAF
Supplementary Data 2	human	519	CD16+ NK	0 | 0.822763116285544 | 0.952 | 0.645 | 0 | CD16+ NK | ARL4C
Supplementary Data 2	human	519	NK	0 | 0.822763116285544 | 0.952 | 0.645 | 0 | CD16+ NK | ARL4C
Supplementary Data 2	human	520	CD16+ NK	0 | 0.818681382831086 | 0.596 | 0.148 | 0 | CD16+ NK | S1PR5
Supplementary Data 2	human	520	NK	0 | 0.818681382831086 | 0.596 | 0.148 | 0 | CD16+ NK | S1PR5
Supplementary Data 2	human	521	CD16+ NK	0 | 0.815193912577425 | 0.509 | 0.073 | 0 | CD16+ NK | PRSS23
Supplementary Data 2	human	521	NK	0 | 0.815193912577425 | 0.509 | 0.073 | 0 | CD16+ NK | PRSS23
Supplementary Data 2	human	522	CD16+ NK	0 | 0.808079818715711 | 0.5 | 0.118 | 0 | CD16+ NK | CEP78
Supplementary Data 2	human	522	NK	0 | 0.808079818715711 | 0.5 | 0.118 | 0 | CD16+ NK | CEP78
Supplementary Data 2	human	523	CD16+ NK	0 | 0.799041730209875 | 0.916 | 0.646 | 0 | CD16+ NK | ABHD17A
Supplementary Data 2	human	523	NK	0 | 0.799041730209875 | 0.916 | 0.646 | 0 | CD16+ NK | ABHD17A
Supplementary Data 2	human	524	CD16+ NK	0 | 0.753322290057148 | 0.608 | 0.298 | 0 | CD16+ NK | METRNL
Supplementary Data 2	human	524	NK	0 | 0.753322290057148 | 0.608 | 0.298 | 0 | CD16+ NK | METRNL
Supplementary Data 2	human	525	CD16+ NK	0 | 0.7443449897492 | 0.572 | 0.177 | 0 | CD16+ NK | TBX21
Supplementary Data 2	human	525	NK	0 | 0.7443449897492 | 0.572 | 0.177 | 0 | CD16+ NK | TBX21
Supplementary Data 2	human	526	CD16+ NK	0 | 0.740294488861803 | 0.529 | 0.124 | 0 | CD16+ NK | C1orf21
Supplementary Data 2	human	526	NK	0 | 0.740294488861803 | 0.529 | 0.124 | 0 | CD16+ NK | C1orf21
Supplementary Data 2	human	527	CD16+ NK	0 | 0.736618041757081 | 0.368 | 0.059 | 0 | CD16+ NK | CHST2
Supplementary Data 2	human	527	NK	0 | 0.736618041757081 | 0.368 | 0.059 | 0 | CD16+ NK | CHST2
Supplementary Data 2	human	528	CD16+ NK	0 | 0.731441124462572 | 0.496 | 0.099 | 0 | CD16+ NK | TXK
Supplementary Data 2	human	528	NK	0 | 0.731441124462572 | 0.496 | 0.099 | 0 | CD16+ NK | TXK
Supplementary Data 2	human	529	CD16+ NK	0 | 0.717900893692295 | 0.329 | 0.035 | 0 | CD16+ NK | AKR1C3
Supplementary Data 2	human	529	NK	0 | 0.717900893692295 | 0.329 | 0.035 | 0 | CD16+ NK | AKR1C3
Supplementary Data 2	human	530	CD16+ NK	0 | 0.714783983604803 | 0.869 | 0.546 | 0 | CD16+ NK | PLEK
Supplementary Data 2	human	530	NK	0 | 0.714783983604803 | 0.869 | 0.546 | 0 | CD16+ NK | PLEK
Supplementary Data 2	human	531	CD16+ NK	0 | 0.690165246828068 | 0.699 | 0.314 | 0 | CD16+ NK | C12orf75
Supplementary Data 2	human	531	NK	0 | 0.690165246828068 | 0.699 | 0.314 | 0 | CD16+ NK | C12orf75
Supplementary Data 2	human	532	CD16+ NK	0 | 0.688536422401129 | 0.755 | 0.392 | 0 | CD16+ NK | PYHIN1
Supplementary Data 2	human	532	NK	0 | 0.688536422401129 | 0.755 | 0.392 | 0 | CD16+ NK | PYHIN1
Supplementary Data 2	human	533	CD16+ NK	0 | 0.674718192468692 | 0.939 | 0.776 | 0 | CD16+ NK | RAP1B
Supplementary Data 2	human	533	NK	0 | 0.674718192468692 | 0.939 | 0.776 | 0 | CD16+ NK | RAP1B
Supplementary Data 2	human	534	CD16+ NK	0 | 0.645337612452111 | 0.783 | 0.432 | 0 | CD16+ NK | ZEB2
Supplementary Data 2	human	534	NK	0 | 0.645337612452111 | 0.783 | 0.432 | 0 | CD16+ NK | ZEB2
Supplementary Data 2	human	535	CD16+ NK	0 | 0.640456793376074 | 0.345 | 0.05 | 0 | CD16+ NK | SH2D1B
Supplementary Data 2	human	535	NK	0 | 0.640456793376074 | 0.345 | 0.05 | 0 | CD16+ NK | SH2D1B
Supplementary Data 2	human	536	CD16+ NK	0 | 0.637718485471422 | 0.794 | 0.521 | 0 | CD16+ NK | BIN2
Supplementary Data 2	human	536	NK	0 | 0.637718485471422 | 0.794 | 0.521 | 0 | CD16+ NK | BIN2
Supplementary Data 2	human	537	CD16+ NK	0 | 0.634211676198694 | 0.527 | 0.226 | 0 | CD16+ NK | SH2D2A
Supplementary Data 2	human	537	NK	0 | 0.634211676198694 | 0.527 | 0.226 | 0 | CD16+ NK | SH2D2A
Supplementary Data 2	human	538	CD16+ NK	0 | 0.632153376166391 | 0.375 | 0.087 | 0 | CD16+ NK | GK5
Supplementary Data 2	human	538	NK	0 | 0.632153376166391 | 0.375 | 0.087 | 0 | CD16+ NK | GK5
Supplementary Data 2	human	539	CD16+ NK	0 | 0.63088943482497 | 0.767 | 0.46 | 0 | CD16+ NK | RUNX3
Supplementary Data 2	human	539	NK	0 | 0.63088943482497 | 0.767 | 0.46 | 0 | CD16+ NK | RUNX3
Supplementary Data 2	human	540	CD16+ NK	0 | 0.629455218549704 | 0.541 | 0.255 | 0 | CD16+ NK | GNPTAB
Supplementary Data 2	human	540	NK	0 | 0.629455218549704 | 0.541 | 0.255 | 0 | CD16+ NK | GNPTAB
Supplementary Data 2	human	541	CD16+ NK	0 | 0.629137300804699 | 0.592 | 0.291 | 0 | CD16+ NK | CD300A
Supplementary Data 2	human	541	NK	0 | 0.629137300804699 | 0.592 | 0.291 | 0 | CD16+ NK | CD300A
Supplementary Data 2	human	542	CD16+ NK	0 | 0.623186798936986 | 0.475 | 0.17 | 0 | CD16+ NK | TFDP2
Supplementary Data 2	human	542	NK	0 | 0.623186798936986 | 0.475 | 0.17 | 0 | CD16+ NK | TFDP2
Supplementary Data 2	human	543	CD16+ NK	0 | 0.612128087385949 | 0.691 | 0.337 | 0 | CD16+ NK | SAMD3
Supplementary Data 2	human	543	NK	0 | 0.612128087385949 | 0.691 | 0.337 | 0 | CD16+ NK | SAMD3
Supplementary Data 2	human	544	CD16+ NK	0 | 0.609646118334228 | 0.938 | 0.765 | 0 | CD16+ NK | IFITM2
Supplementary Data 2	human	544	NK	0 | 0.609646118334228 | 0.938 | 0.765 | 0 | CD16+ NK | IFITM2
Supplementary Data 2	human	545	CD16+ NK	0 | 0.60810973232191 | 0.419 | 0.146 | 0 | CD16+ NK | HSH2D
Supplementary Data 2	human	545	NK	0 | 0.60810973232191 | 0.419 | 0.146 | 0 | CD16+ NK | HSH2D
Supplementary Data 2	human	546	CD16+ NK	0 | 0.601665841587959 | 0.348 | 0.113 | 0 | CD16+ NK | HAVCR2
Supplementary Data 2	human	546	NK	0 | 0.601665841587959 | 0.348 | 0.113 | 0 | CD16+ NK | HAVCR2
Supplementary Data 2	human	547	CD16+ NK	0 | 0.570034459943884 | 0.445 | 0.201 | 0 | CD16+ NK | UBE2F
Supplementary Data 2	human	547	NK	0 | 0.570034459943884 | 0.445 | 0.201 | 0 | CD16+ NK | UBE2F
Supplementary Data 2	human	548	CD16+ NK	0 | 0.565288082162728 | 0.739 | 0.45 | 0 | CD16+ NK | APMAP
Supplementary Data 2	human	548	NK	0 | 0.565288082162728 | 0.739 | 0.45 | 0 | CD16+ NK | APMAP
Supplementary Data 2	human	549	CD16+ NK	0 | 0.560902504851087 | 0.734 | 0.522 | 0 | CD16+ NK | CDC42SE1
Supplementary Data 2	human	549	NK	0 | 0.560902504851087 | 0.734 | 0.522 | 0 | CD16+ NK | CDC42SE1
Supplementary Data 2	human	550	CD16+ NK	0 | 0.55669238263584 | 0.837 | 0.463 | 0 | CD16+ NK | CD7
Supplementary Data 2	human	550	NK	0 | 0.55669238263584 | 0.837 | 0.463 | 0 | CD16+ NK | CD7
Supplementary Data 2	human	551	CD16+ NK	0 | 0.555574026887338 | 0.401 | 0.148 | 0 | CD16+ NK | SYNGR1
Supplementary Data 2	human	551	NK	0 | 0.555574026887338 | 0.401 | 0.148 | 0 | CD16+ NK | SYNGR1
Supplementary Data 2	human	552	CD16+ NK	0 | 0.548765308874438 | 0.981 | 0.918 | 0 | CD16+ NK | TXNIP
Supplementary Data 2	human	552	NK	0 | 0.548765308874438 | 0.981 | 0.918 | 0 | CD16+ NK | TXNIP
Supplementary Data 2	human	553	CD16+ NK	0 | 0.548426986592629 | 0.987 | 0.665 | 0 | CD16+ NK | GZMA
Supplementary Data 2	human	553	NK	0 | 0.548426986592629 | 0.987 | 0.665 | 0 | CD16+ NK | GZMA
Supplementary Data 2	human	554	CD16+ NK	0 | 0.546521459411189 | 0.918 | 0.375 | 0 | CD16+ NK | TYROBP
Supplementary Data 2	human	554	NK	0 | 0.546521459411189 | 0.918 | 0.375 | 0 | CD16+ NK | TYROBP
Supplementary Data 2	human	555	CD16+ NK	0 | 0.5395883334849 | 0.466 | 0.215 | 0 | CD16+ NK | PTPN12
Supplementary Data 2	human	555	NK	0 | 0.5395883334849 | 0.466 | 0.215 | 0 | CD16+ NK | PTPN12
Supplementary Data 2	human	556	CD16+ NK	0 | 0.532955197016351 | 0.711 | 0.459 | 0 | CD16+ NK | FLNA
Supplementary Data 2	human	556	NK	0 | 0.532955197016351 | 0.711 | 0.459 | 0 | CD16+ NK | FLNA
Supplementary Data 2	human	557	CD16+ NK	0 | 0.531146067547013 | 0.574 | 0.315 | 0 | CD16+ NK | TPST2
Supplementary Data 2	human	557	NK	0 | 0.531146067547013 | 0.574 | 0.315 | 0 | CD16+ NK | TPST2
Supplementary Data 2	human	558	CD16+ NK	0 | 0.530208604581026 | 0.609 | 0.321 | 0 | CD16+ NK | PTPN4
Supplementary Data 2	human	558	NK	0 | 0.530208604581026 | 0.609 | 0.321 | 0 | CD16+ NK | PTPN4
Supplementary Data 2	human	559	CD16+ NK	0 | 0.529623687301872 | 0.657 | 0.458 | 0 | CD16+ NK | PRMT2
Supplementary Data 2	human	559	NK	0 | 0.529623687301872 | 0.657 | 0.458 | 0 | CD16+ NK | PRMT2
Supplementary Data 2	human	560	CD16+ NK	0 | 0.52285389929602 | 0.582 | 0.342 | 0 | CD16+ NK | GNG2
Supplementary Data 2	human	560	NK	0 | 0.52285389929602 | 0.582 | 0.342 | 0 | CD16+ NK | GNG2
Supplementary Data 2	human	561	CD16+ NK	0 | 0.520326845948002 | 0.608 | 0.336 | 0 | CD16+ NK | SYNE1
Supplementary Data 2	human	561	NK	0 | 0.520326845948002 | 0.608 | 0.336 | 0 | CD16+ NK | SYNE1
Supplementary Data 2	human	562	CD16+ NK	0 | 0.512874000670908 | 0.815 | 0.689 | 0 | CD16+ NK | JAK1
Supplementary Data 2	human	562	NK	0 | 0.512874000670908 | 0.815 | 0.689 | 0 | CD16+ NK | JAK1
Supplementary Data 2	human	563	CD16+ NK	0 | 0.505344515603076 | 0.579 | 0.302 | 0 | CD16+ NK | ZAP70
Supplementary Data 2	human	563	NK	0 | 0.505344515603076 | 0.579 | 0.302 | 0 | CD16+ NK | ZAP70
Supplementary Data 2	human	564	CD16+ NK	0 | 0.502992168963595 | 0.657 | 0.347 | 0 | CD16+ NK | MATK
Supplementary Data 2	human	564	NK	0 | 0.502992168963595 | 0.657 | 0.347 | 0 | CD16+ NK | MATK
Supplementary Data 2	human	565	CD16+ NK	0 | 0.502787958407616 | 0.733 | 0.534 | 0 | CD16+ NK | CCND3
Supplementary Data 2	human	565	NK	0 | 0.502787958407616 | 0.733 | 0.534 | 0 | CD16+ NK | CCND3
Supplementary Data 2	human	566	CD16+ NK	0 | 0.502095262656282 | 0.936 | 0.63 | 0 | CD16+ NK | GZMM
Supplementary Data 2	human	566	NK	0 | 0.502095262656282 | 0.936 | 0.63 | 0 | CD16+ NK | GZMM
Supplementary Data 2	human	567	CD16+ NK	0 | 0.500477654592021 | 0.694 | 0.41 | 0 | CD16+ NK | SYNE2
Supplementary Data 2	human	567	NK	0 | 0.500477654592021 | 0.694 | 0.41 | 0 | CD16+ NK | SYNE2
Supplementary Data 2	human	568	CD16+ NK	0 | 0.496375999029689 | 0.471 | 0.184 | 0 | CD16+ NK | TRGC1
Supplementary Data 2	human	568	NK	0 | 0.496375999029689 | 0.471 | 0.184 | 0 | CD16+ NK | TRGC1
Supplementary Data 2	human	569	CD16+ NK	0 | 0.490337858635632 | 0.679 | 0.414 | 0 | CD16+ NK | CHST12
Supplementary Data 2	human	569	NK	0 | 0.490337858635632 | 0.679 | 0.414 | 0 | CD16+ NK | CHST12
Supplementary Data 2	human	570	CD16+ NK	0 | 0.488053550772398 | 0.785 | 0.598 | 0 | CD16+ NK | MBP
Supplementary Data 2	human	570	NK	0 | 0.488053550772398 | 0.785 | 0.598 | 0 | CD16+ NK | MBP
Supplementary Data 2	human	571	CD16+ NK	0 | 0.484779634778505 | 0.501 | 0.209 | 0 | CD16+ NK | NCR3
Supplementary Data 2	human	571	NK	0 | 0.484779634778505 | 0.501 | 0.209 | 0 | CD16+ NK | NCR3
Supplementary Data 2	human	572	CD16+ NK	0 | 0.484143057981039 | 0.446 | 0.227 | 0 | CD16+ NK | SORL1
Supplementary Data 2	human	572	NK	0 | 0.484143057981039 | 0.446 | 0.227 | 0 | CD16+ NK | SORL1
Supplementary Data 2	human	573	CD16+ NK	0 | 0.48250236499845 | 0.365 | 0.151 | 0 | CD16+ NK | CXXC5
Supplementary Data 2	human	573	NK	0 | 0.48250236499845 | 0.365 | 0.151 | 0 | CD16+ NK | CXXC5
Supplementary Data 2	human	574	CD16+ NK	0 | 0.481542358150117 | 0.905 | 0.758 | 0 | CD16+ NK | AES
Supplementary Data 2	human	574	NK	0 | 0.481542358150117 | 0.905 | 0.758 | 0 | CD16+ NK | AES
Supplementary Data 2	human	575	CD16+ NK	0 | 0.480562985505531 | 0.327 | 0.116 | 0 | CD16+ NK | GTF3C1
Supplementary Data 2	human	575	NK	0 | 0.480562985505531 | 0.327 | 0.116 | 0 | CD16+ NK | GTF3C1
Supplementary Data 2	human	576	CD16+ NK	0 | 0.477447676080498 | 0.997 | 0.96 | 0 | CD16+ NK | CYBA
Supplementary Data 2	human	576	NK	0 | 0.477447676080498 | 0.997 | 0.96 | 0 | CD16+ NK | CYBA
Supplementary Data 2	human	577	CD16+ NK	0 | 0.462734205360606 | 0.566 | 0.353 | 0 | CD16+ NK | SPN
Supplementary Data 2	human	577	NK	0 | 0.462734205360606 | 0.566 | 0.353 | 0 | CD16+ NK | SPN
Supplementary Data 2	human	578	CD16+ NK	0 | 0.462476497039255 | 0.346 | 0.132 | 0 | CD16+ NK | SSBP3
Supplementary Data 2	human	578	NK	0 | 0.462476497039255 | 0.346 | 0.132 | 0 | CD16+ NK | SSBP3
Supplementary Data 2	human	579	CD16+ NK	0 | 0.458232039482656 | 0.701 | 0.5 | 0 | CD16+ NK | UCP2
Supplementary Data 2	human	579	NK	0 | 0.458232039482656 | 0.701 | 0.5 | 0 | CD16+ NK | UCP2
Supplementary Data 2	human	580	CD16+ NK	0 | 0.457775182139655 | 0.415 | 0.212 | 0 | CD16+ NK | HDDC2
Supplementary Data 2	human	580	NK	0 | 0.457775182139655 | 0.415 | 0.212 | 0 | CD16+ NK | HDDC2
Supplementary Data 2	human	581	CD16+ NK	0 | 0.457411498084781 | 0.55 | 0.277 | 0 | CD16+ NK | FCRL6
Supplementary Data 2	human	581	NK	0 | 0.457411498084781 | 0.55 | 0.277 | 0 | CD16+ NK | FCRL6
Supplementary Data 2	human	582	CD16+ NK	0 | 0.454023685871419 | 0.251 | 0.082 | 0 | CD16+ NK | ASCL2
Supplementary Data 2	human	582	NK	0 | 0.454023685871419 | 0.251 | 0.082 | 0 | CD16+ NK | ASCL2
Supplementary Data 2	human	583	CD16+ NK	0 | 0.452249949859327 | 0.331 | 0.118 | 0 | CD16+ NK | RASA3
